text,start,stop
"ANNOUNCER: Open content is
provided under creative",00:00:00.000,00:00:02.400
commons license.,00:00:02.400,00:00:03.830
"Your support will help MIT
OpenCourseWare continue to",00:00:03.830,00:00:06.840
"offer high-quality educational
resources for free.",00:00:06.840,00:00:10.510
"To make a donation, or view
additional materials from",00:00:10.510,00:00:13.380
"hundreds of MIT courses, visit
MIT OpenCourseWare at",00:00:13.380,00:00:17.490
ocw.mit.edu .,00:00:17.490,00:00:19.930
"PROFESSOR ERIC GRIMSON: As
I've done in the previous",00:00:19.930,00:00:23.130
"lectures, let me set the stage
for what we've been doing, so",00:00:23.130,00:00:25.810
"we can use that to talk about
what we're going to do today.",00:00:25.810,00:00:30.080
"So far, we have the following
in our language.",00:00:30.080,00:00:35.840
"Right, we have assignment.",00:00:35.840,00:00:41.760
We have conditionals.,00:00:41.760,00:00:46.190
We have input/output.,00:00:46.190,00:00:47.520
"And we have looping
constructs.",00:00:47.520,00:00:55.350
"These are things like
FOR and WHILE loops.",00:00:55.350,00:01:00.850
"And of course we've got some
data to go with that.",00:01:00.850,00:01:04.430
"One of the things we said last
time was, with that set of",00:01:04.430,00:01:07.650
"things, the ability to give
values-- sorry, to give names",00:01:07.650,00:01:11.160
"to values-- the ability to make
decisions, the ability to",00:01:11.160,00:01:14.480
"loop as a function of that, the
ability get things in and",00:01:14.480,00:01:16.890
"out, we said that that actually
gave us a language we",00:01:16.890,00:01:21.260
said was Turing-complete.,00:01:21.260,00:01:26.640
"And that meant, in English, that
this was enough to write",00:01:26.640,00:01:30.480
any program.,00:01:30.480,00:01:32.590
"Now that's a slight lie-- or
actually in these days of",00:01:32.590,00:01:34.600
"political debates, a slight
misspeaking, a wonderful",00:01:34.600,00:01:37.890
"word-- it is technically
correct.",00:01:37.890,00:01:40.700
"It is enough to allow us to
write any program, but it's",00:01:40.700,00:01:43.310
"not enough to allow us to easily
write any program.",00:01:43.310,00:01:47.620
"And so I joked, badly, I'll
agree, at the end of last",00:01:47.620,00:01:50.990
"lecture, that we can just stop
now, go straight to the final",00:01:50.990,00:01:52.990
"exam, because this is all
you need to know.",00:01:52.990,00:01:54.700
"The point is, yes it's enough to
start with, but we want to",00:01:54.700,00:01:58.000
"add things to this that let
us problem solve well.",00:01:58.000,00:02:00.730
"And one of the things to think
about is, even though I've got",00:02:00.730,00:02:03.970
"all of that, let's think about
what I could do, if I wanted",00:02:03.970,00:02:06.730
to write a piece of code.,00:02:06.730,00:02:09.450
"Right now, you've got to
write it in one file.",00:02:09.450,00:02:11.820
"It's a long sequence of
instructions, it starts at the",00:02:11.820,00:02:14.570
"beginning, walks through, may
jump around a little bit, but",00:02:14.570,00:02:17.520
"eventually comes down
at the end.",00:02:17.520,00:02:19.830
"It's okay for the things you're
doing for the early",00:02:19.830,00:02:21.660
problem sets.,00:02:21.660,00:02:23.110
Ten lines of code.,00:02:23.110,00:02:24.320
Twenty lines of code.,00:02:24.320,00:02:25.900
"Imagine instead, you're writing
code that's a hundred",00:02:25.900,00:02:27.970
"thousand lines, a million
lines, of code.",00:02:27.970,00:02:31.130
"You don't want to write
it in this form.",00:02:31.130,00:02:34.050
"All right, and the reason you
don't want to do that is,",00:02:34.050,00:02:36.400
"well, several.",00:02:36.400,00:02:37.020
"First of all, it's really hard
to figure out where everything",00:02:37.020,00:02:39.240
"is, where everything goes,
making sure I'm",00:02:39.240,00:02:40.840
in the right place.,00:02:40.840,00:02:42.370
"To use an ancient expression
from the 1970's, which only",00:02:42.370,00:02:45.760
"John and I will appreciate, it's
really hard to grok what",00:02:45.760,00:02:48.700
"that code is doing, to
understand what it's trying to",00:02:48.700,00:02:50.950
make happen.,00:02:50.950,00:02:52.370
"And the reason that that's the
case is, what we don't have,",00:02:52.370,00:02:55.830
are two important things.,00:02:55.830,00:03:00.520
"We don't have decomposition, and
we don't have abstraction.",00:03:00.520,00:03:12.460
"And that's what we're
going to add today.",00:03:12.460,00:03:13.360
So what does that mean?,00:03:13.360,00:03:14.160
"Those are fancy terms.
Decomposition is a way of",00:03:14.160,00:03:18.880
